Units		nm/sec/pN
KT		4.114
T_loading	0.035
F_loading	5.0
dt		1.00e-07
L0		56.00
stiffness	20.0
sigma		2.00
epsilon		4.114
dL		0.47

Time	FL
298.000	1160.90
298.500	1161.84
299.000	1162.78
299.500	1163.72
300.000	1165.13
300.500	1166.54
301.000	1167.48
301.500	1168.89
302.000	1169.36
302.500	1171.24
303.000	1172.18
303.500	1173.12
304.000	1174.06
304.500	1175.00
305.000	1176.41
305.500	1177.35
306.000	1178.29
306.500	1179.23
307.000	1180.17
307.500	1181.58
308.000	1182.99
308.500	1183.93
309.000	1184.87
309.500	1185.81
310.000	1187.22
310.500	1188.16
311.000	1189.57
311.500	1190.51
312.000	1191.92
312.500	1193.33
313.000	1194.27
313.500	1195.21
314.000	1196.15
314.500	1197.56
315.000	1198.50
315.500	1199.44
316.000	1200.38
316.500	1201.79
317.000	1203.20
317.500	1204.14
318.000	1205.08
318.500	1206.49
319.000	1207.43
319.500	1208.37
320.000	1209.31
320.500	1210.72
321.000	1211.66
321.500	1212.13
322.000	1213.54
322.500	1214.95
323.000	1215.89
323.500	1217.30
324.000	1217.77
324.500	1219.18
325.000	1220.12
325.500	1221.53
326.000	1222.47
326.500	1223.41
327.000	1224.35
327.500	1225.29
328.000	1226.70
328.500	1227.64
329.000	1229.05
329.500	1229.99
330.000	1231.40
330.500	1232.34
331.000	1233.28
331.500	1234.69
332.000	1235.16
332.500	1236.57
333.000	1237.98
333.500	1238.92
334.000	1240.33
334.500	1241.27
335.000	1242.21
335.500	1243.15
336.000	1244.56
336.500	1245.97
337.000	1247.38
337.500	1247.85
338.000	1249.26
338.500	1250.20
339.000	1251.14
339.500	1252.55
340.000	1253.49
340.500	1254.90
341.000	1255.84
341.500	1257.25
342.000	1258.19
342.500	1259.60
343.000	1260.54
343.500	1261.01
344.000	1262.42
344.500	1263.36
345.000	1264.77
345.500	1265.24
346.000	1266.65
346.500	1267.59
347.000	1268.53
347.500	1269.47
348.000	1270.41
348.500	1271.82
349.000	1273.23
349.500	1273.70
350.000	1275.11
350.500	1276.05
351.000	1277.46
351.500	1277.93
352.000	1279.34
352.500	1280.28
353.000	1281.22
353.500	1282.16
354.000	1283.10
354.500	1284.51
355.000	1285.45
355.500	1286.39
356.000	1287.33
356.500	1287.80
357.000	1288.74
357.500	1289.68
358.000	1290.62
358.500	1291.56
359.000	1292.50
359.500	1293.91
360.000	1295.32
360.500	1296.26
361.000	1297.20
361.500	1298.61
362.000	1299.55
362.500	1300.96
363.000	1301.90
363.500	1303.31
364.000	1304.25
364.500	1305.19
365.000	1305.66
365.500	1306.60
366.000	1307.54
366.500	1308.95
367.000	1309.89
367.500	1310.83
368.000	1311.30
368.500	1312.24
369.000	1313.18
369.500	1314.12
370.000	1315.06
370.500	1316.47
371.000	1317.41
371.500	1317.88
372.000	1319.29
372.500	1320.23
373.000	1321.17
373.500	1322.11
374.000	1322.58
374.500	1323.52
375.000	1324.93
375.500	1326.34
376.000	1327.28
376.500	1328.22
377.000	1329.16
377.500	1330.10
378.000	1331.51
378.500	1332.45
379.000	1332.92
379.500	1333.86
380.000	1334.80
380.500	1336.21
381.000	1336.68
381.500	1337.62
382.000	1338.56
382.500	1339.97
383.000	1340.91
383.500	1342.32
384.000	1343.73
384.500	1344.20
385.000	1345.14
385.500	1346.08
386.000	1347.49
386.500	1348.43
387.000	1349.37
387.500	1350.31
388.000	1351.25
388.500	1352.19
389.000	1353.13
389.500	1354.07
390.000	1355.01
390.500	1355.95
391.000	1356.89
391.500	1357.83
392.000	1358.77
392.500	1359.71
393.000	1361.12
393.500	1361.59
394.000	1362.53
394.500	1363.94
395.000	1364.88
395.500	1365.82
396.000	1366.76
396.500	1367.23
397.000	1368.64
397.500	1369.58
398.000	1370.52
398.500	1370.99
399.000	1371.93
399.500	1372.87
400.000	1373.81
400.500	1374.75
401.000	1375.69
401.500	1377.10
402.000	1378.04
402.500	1378.98
403.000	1379.92
403.500	1380.86
404.000	1381.80
404.500	1383.21
405.000	1384.15
405.500	1385.56
406.000	1386.03
406.500	1386.97
407.000	1387.91
407.500	1389.32
408.000	1389.79
408.500	1391.20
409.000	1392.14
409.500	1392.61
410.000	1394.49
410.500	1394.49
411.000	1395.90
411.500	1396.84
412.000	1398.25
412.500	1399.19
413.000	1400.13
413.500	1401.07
414.000	1402.48
414.500	1402.95
415.000	1403.89
415.500	1404.36
416.000	1405.30
416.500	1406.24
417.000	1407.18
417.500	1408.12
418.000	1409.06
418.500	1410.47
419.000	1410.94
419.500	1411.88
420.000	1412.82
420.500	1413.76
421.000	1414.70
421.500	1415.64
422.000	1416.58
422.500	1417.52
423.000	1417.99
423.500	1418.93
424.000	1419.40
